env,algorithm,run,trial,mc_mean,mc_stddev,cvar_regret,optimal_action_hit,catastrophic_count
risky_shortcut_gridworld,CATSO,0,4000,-106.315,15.456074085312004,1.542367862147259,0,198
risky_shortcut_gridworld,CATSO,0,5000,-104.79000000000001,23.509987186033033,1.542367862147259,0,195
risky_shortcut_gridworld,CATSO,0,6000,-105.105,23.735434041654454,1.542367862147259,0,195
risky_shortcut_gridworld,CATSO,0,7000,-103.575,27.110501126994752,1.542367862147259,0,193
risky_shortcut_gridworld,CATSO,0,8000,-105.355,19.963005357775494,1.542367862147259,0,196
risky_shortcut_gridworld,CATSO,0,9000,-104.61499999999999,25.661436468133282,1.542367862147259,0,194
risky_shortcut_gridworld,CATSO,0,10000,-106.18000000000001,19.027818830523778,1.542367862147259,0,196
risky_shortcut_gridworld,CATSO,0,11000,-103.06,28.426868173804412,1.542367862147259,0,192
risky_shortcut_gridworld,CATSO,0,12000,-105.17,25.709257664278077,1.542367862147259,0,194
risky_shortcut_gridworld,CATSO,0,13000,-102.86499999999999,28.78331410477729,1.542367862147259,0,191
risky_shortcut_gridworld,CATSO,0,14000,-103.02,29.546311489136251,1.542367862147259,0,192
risky_shortcut_gridworld,CATSO,0,15000,-107.06999999999999,19.930156943157634,1.542367862147259,0,196
risky_shortcut_gridworld,CATSO,0,16000,-104.325,27.416742399838355,1.542367862147259,0,193
risky_shortcut_gridworld,CATSO,0,17000,-104.81999999999999,22.190984633291379,1.542367862147259,0,194
risky_shortcut_gridworld,CATSO,0,18000,-103.25,30.258476116361546,1.542367862147259,0,191
risky_shortcut_gridworld,CATSO,0,19000,-105.69499999999999,23.757822832251328,1.542367862147259,0,195
risky_shortcut_gridworld,CATSO,0,20000,-104.33499999999999,26.165741056295833,1.542367862147259,0,192
risky_shortcut_gridworld,CATSO,0,21000,-103.58,28.517712031253268,1.542367862147259,0,191
risky_shortcut_gridworld,CATSO,0,22000,-103.16500000000001,30.462890761840693,1.542367862147259,0,191
risky_shortcut_gridworld,CATSO,0,23000,-104.18000000000001,26.04224631180697,1.542367862147259,0,193
risky_shortcut_gridworld,CATSO,0,24000,-105.66,24.762071823759527,1.542367862147259,0,194
risky_shortcut_gridworld,CATSO,0,25000,-104.12,28.028800693959575,1.542367862147259,0,192
risky_shortcut_gridworld,CATSO,0,26000,-107.395,20.318295713556235,1.542367862147259,0,196
risky_shortcut_gridworld,CATSO,0,27000,-104.38,28.983544109472351,1.542367862147259,0,192
risky_shortcut_gridworld,CATSO,0,28000,-105.405,24.819164563865581,1.542367862147259,0,194
risky_shortcut_gridworld,CATSO,0,29000,-104.58,27.106964745032641,1.542367862147259,0,193
risky_shortcut_gridworld,CATSO,0,30000,-105.94499999999999,26.454511541597633,1.542367862147259,0,194
